"保存フラグ","商品・役務名","類似群コード"
"42","コンピュータデータベース・コンピュータプログラム又はコンピュータネットワークへのアクセスタイムの賃貸に関する相談・指導・助言・コンサルティング又は情報の提供","42P02"
"42","コンピュータデータベースへのアクセスタイムの賃貸","42P02"
"42","コンピュータデータベースへのアクセスタイムの賃貸に関する助言又は情報の提供","42P02"
"42","コンピュータデータベースへのアクセスタイムの賃貸に関する情報の提供","42P02"
"42","コンピュータデータベースへのアクセスタイムの賃貸及びこれに関する指導・助言・情報の提供","42P02"
"42","コンピュータデータ回復及びこれに関するコンサルティング・助言及び情報の提供","42P02"
"42","コンピュータによるデータ及び情報処理","42P02"
"42","コンピュータによる文字情報・画像情報・音声情報の文字信号・画像信号・音声信号への変換","42P02"
"42","コンピュータによる文字情報・画像情報・音声情報の文字信号・画像信号・音声信号への変換又はこれらの記録媒体への情報処理","42P02"
"42","コンピュータネットワークシステムにおける障害の監視・調査・分析・助言","42P02"
"42","コンピュータネットワークシステムのセキュリティ対策に関する診断又はコンサルティング","42P02"
"42","コンピュータネットワークにおけるウェブサイトの作成・設計・保守","42P02"
"42","コンピュータネットワークによる家電製品の遠隔監視","42P02"
"42","コンピュータネットワークの環境設定","42P02"
"42","コンピュータネットワークへアクセスする者の認証及びこれに関する情報の提供","42P02"
"42","コンピュータネットワーク上で取得可能な情報・ウェブサイト・情報源のインデックスの作成","42P02"
"42","コンピュータのセキュリティに関する指導及び助言","42P02"
"42","コンピュータプログラミング","42P02"
"42","コンピュータプログラミング・コンピュータソフトウェアの最新化","42P02"
"42","コンピュータプログラミング及び通信ネットワークシステムの構築に関する情報の提供","42P02"
"42","コンピュータプログラムのインストール・環境設定・バージョンアップ及びこれらに関する助言又は情報の提供","42P02"
"42","コンピュータプログラムのバグ又は最新化に関する情報の提供","42P02"
"42","コンピュータプログラムの環境設定及びインストール","42P02"
"42","コンピュータプログラムの故障診断及びウィルス検査","42P02"
"42","コンピュータプログラムの設計・開発・作成又は保守及びこれに関する指導・助言・情報の提供","42P02"
"42","コンピュータプログラムの設計・作成又は保守","42P02"
"42","コンピュータプログラムの設計・作成又は保守に関するコンサルティング","42P02"
"42","コンピュータプログラムの設計・作成又は保守に関する情報の提供","42P02"
"42","コンピュータへのコンピュータプログラムの導入及び導入に関する助言・指導","42P02"
"42","コンピュータを用いた情報処理システムの設計・作成又は保守","42P02"
"42","コンピュータを用いた情報処理システムの設計・作成又は保守に関する情報の提供","42P02"
"42","コンピュータを用いた情報処理システムの設計又は作成に関するコンサルティング","42P02"
"42","コンピュータを用いて行うデータ処理","42P02"
"42","コンピュータ化された通信ネットワークのセキュリティ対策に関するコンサルティング","42P02"
"42","コンピュータ化された通信ネットワークのセキュリティ対策に関する情報の提供","42P02"
"42","コンピュータ及び通信ネットワークを通じて行うコンピュータソフトウエアのアップデート","42P02"
"42","コンピュ－タにおけるウィルスの検出・排除及び感染の防止・パスワ－ドに基づくインタ－ネット情報及びオンライン情報の盗用の防止並びにコンピュ－タにおけるハッカ－の侵入の防止等の安全確保のための監視及び通報及びそれらの安全確保に関する情報の提供","42P02"
"42","スマートフォン・タブレット用アプリケーションプログラムの作成","42P02"
"42","スマートフォン・タブレット用アプリケーションプログラムの作成と保守","42P02"
"42","ソーシャルネットワーキングウェブサイトの作成・保守","42P02"
"42","ソーシャルネットワーキングウェブサイトの設計・作成又は保守","42P02"
"42","ソーシャルネットワーキングウェブサイトへのアクセスタイムの賃貸","42P02"
"42","ソーシャルネットワーキングウェブサイト用コンピュータプログラムの設計・作成又は保守","42P02"
"42","ソーシャルネットワーキングサイトの作成・保守","42P02"
"42","ソーシャルネットワーキングサイトへのアクセスタイムの賃貸","42P02"
"42","データベースの管理用ソフトウェアの設計及び開発","42P02"
"42","データログの収集・解析・分析又は保存","42P02"
"42","データログの収集結果・解析結果・分析結果又は保存結果に関する情報の提供","42P02"
"42","データ及び情報の取り込み用及び管理用のソフトウェアの設計及び開発","42P02"
"42","デジタル証明書の発行・配布及び管理","42P02"
"42","ビッグデータの収集・解析・分析又は保存","42P02"
"42","ビッグデータの収集結果・解析結果・分析結果又は保存結果に関する情報の提供","42P02"
